Geneid	sub06	sub07	sub08	sub21	sub23	sub24
AT3G20865	0	0	0	0	2	0
AT3G20870	4	5	12	10	4	9
AT3G20880	0	0	0	0	0	0
AT3G20885	0	0	0	0	0	0
AT3G20890	9	3	9	12	3	8
AT3G20898	0	0	0	2	0	0
AT3G20900	0	0	0	0	0	0
AT3G20910	4	2	6	0	0	0
AT3G20920	17	13	17	36	31	31
AT3G20930	11	7	12	8	10	4
AT3G20935	0	0	0	0	0	0
AT3G20940	0	0	0	0	0	0
AT3G20950	0	0	0	0	0	0
AT3G20960	1	3	1	0	0	1
AT3G20970	13	9	5	2	6	9
AT3G20978	0	0	0	0	0	0
AT3G20980	0	0	0	0	0	0
AT3G20993	0	0	0	0	0	0
AT3G20997	0	0	0	0	0	0
AT3G21000	0	0	0	0	0	0
AT3G04045	0	0	0	0	0	0
AT3G21055	904	746	708	1183	1178	659
AT3G21060	8	3	6	7	6	8
AT3G21070	14	19	10	3	5	5
AT3G21080	0	0	1	1	0	2
AT3G21090	1	0	0	0	0	0
AT3G21100	3	4	7	3	0	1
AT3G21110	7	9	8	4	7	4
AT3G21120	0	0	0	0	0	0
AT3G21130	0	0	0	0	0	0
AT3G21140	6	7	12	14	4	17
AT3G21150	1	0	1	2	0	3
AT3G21160	8	7	15	6	6	9
AT3G21165	0	0	0	0	0	0
AT3G21170	0	0	0	0	0	0
AT3G21175	7	7	4	8	6	13
AT3G21180	0	0	0	0	0	0
AT3G21190	12	6	12	4	9	11
AT3G21200	51	27	43	32	26	16
AT3G04055	0	0	0	0	0	0
AT3G21210	0	0	0	0	1	1
AT3G04065	0	0	0	0	0	0
AT3G21215	17	8	15	7	10	11
AT3G21220	4	8	21	17	17	28
AT3G21230	2	1	6	5	1	4
AT3G21240	4	3	4	1	5	3
AT3G21250	7	8	6	4	0	9
AT3G04085	0	0	0	0	0	0
AT3G21260	2	1	0	3	4	1
AT3G04095	0	0	0	0	0	0
AT3G04105	0	0	0	0	0	0
AT3G04115	0	0	0	0	0	0
AT3G21270	4	6	11	8	16	12
AT3G21280	3	7	6	4	2	5
AT3G21290	3	3	5	1	4	4
AT3G21295	5	4	7	3	5	13
AT3G21305	0	0	0	0	0	0
AT3G21300	16	9	12	9	6	0
AT3G21310	0	0	2	2	0	1
AT3G21320	0	0	0	0	0	0
AT3G21330	0	0	1	0	0	0
AT3G21340	0	0	0	0	0	0
AT3G21350	6	8	11	5	1	5
AT3G21351	0	1	1	0	1	3
AT3G21352	0	0	0	0	0	0
AT3G00390	0	0	0	0	0	0
AT3G21360	10	8	9	6	3	7
AT3G21370	0	0	0	0	0	0
AT3G21371	0	0	0	0	0	0
AT3G21380	0	0	0	0	0	0
AT3G21390	2	3	2	1	4	1
AT3G21400	4	1	2	2	0	0
AT3G21405	0	0	0	0	0	0
AT3G21410	0	0	0	0	0	0
AT3G04125	0	0	0	0	0	0
AT3G21420	2	0	1	0	1	1
AT3G21430	19	14	12	6	3	3
AT3G21450	0	0	0	0	0	0
AT3G21460	0	2	1	2	4	2
AT3G21465	8	8	12	6	3	10
AT3G21470	0	2	0	1	1	1
AT3G21473	0	0	0	0	0	0
AT3G21475	0	0	0	0	0	0
AT3G21480	5	3	3	3	2	0
AT3G21490	0	0	0	0	0	0
AT3G21500	0	0	0	0	0	0
AT3G21510	1	1	1	0	2	1
AT3G21520	0	0	3	1	0	8
AT3G04135	0	0	0	0	0	0
AT3G21530	0	0	1	1	2	2
AT3G21540	11	15	9	9	4	5
AT3G21550	4	8	6	9	11	7
AT3G21560	7	2	6	7	13	35
AT3G21570	0	0	0	0	0	0
AT3G21580	4	8	9	6	6	4
AT3G21590	0	0	0	0	0	0
AT3G21600	2	1	2	0	2	1
AT3G21610	8	5	15	7	13	10
AT3G21620	1	0	0	0	0	0
AT3G21630	18	19	29	15	8	29
AT3G21640	7	9	5	4	6	18
AT3G21650	14	12	11	7	2	4
AT3G21660	0	0	0	0	0	0
AT3G21670	1	3	6	7	5	2
AT3G21680	0	0	0	0	0	0
AT3G04145	0	0	0	0	0	0
AT3G21690	19	12	11	15	18	33
AT3G21700	6	4	4	2	2	1
AT3G21710	1	0	0	0	0	0
AT3G21720	0	0	0	0	0	2
AT3G21730	0	0	0	0	0	0
AT3G21740	3	2	5	7	3	6
AT3G21750	6	10	14	27	29	40
AT3G21755	0	1	0	0	1	0
AT3G21760	0	0	0	0	0	0
AT3G21770	2	6	12	7	17	16
AT3G21781	0	0	0	0	0	0
AT3G21780	0	0	0	0	0	0
AT3G21790	15	16	14	10	13	10
AT3G21800	0	0	0	0	0	0
AT3G21805	0	0	0	1	1	0
AT3G04155	0	0	1	0	0	0
AT3G04165	0	0	0	0	0	0
AT3G04175	0	0	1	0	2	0
AT3G21810	8	3	3	2	2	4
AT3G04185	0	0	0	0	0	0
AT3G21820	3	7	5	0	4	6
AT3G04195	0	0	0	0	0	0
AT3G21825	0	0	0	0	0	0
AT3G21830	0	0	0	0	0	0
AT3G04205	0	0	0	0	0	0
AT3G21840	0	0	0	0	0	0
AT3G21850	0	0	0	0	0	0
AT3G21860	0	0	0	0	0	0
AT3G21865	13	12	22	18	21	31
AT3G21870	1	5	1	1	1	0
AT3G21880	0	0	0	0	0	0
AT3G21890	0	0	0	0	2	1
AT3G21900	0	0	0	0	0	0
AT3G21910	0	0	0	0	0	0
AT3G21920	0	0	0	0	0	0
AT3G21930	0	0	0	0	0	0
AT3G21940	0	0	0	0	0	0
AT3G21945	0	0	0	0	0	0
AT3G21950	3	3	4	2	2	3
AT3G21960	0	0	0	0	0	0
AT3G21970	0	0	0	0	0	0
AT3G21980	0	0	0	0	0	0
AT3G21990	0	0	0	0	0	0
AT3G22000	0	0	0	0	0	0
AT3G22010	0	0	0	0	0	0
AT3G04215	0	0	0	0	0	0
AT3G22020	0	0	0	0	0	0
AT3G22022	0	0	0	0	0	0
AT3G22030	0	0	0	0	0	0
AT3G04225	0	0	0	0	0	0
AT3G22040	0	0	0	0	0	0
AT3G22050	0	0	0	0	0	0
AT3G22053	0	0	0	0	0	0
AT3G22057	0	0	0	0	0	0
AT3G22060	12	20	38	16	7	73
AT3G22072	0	0	0	0	0	0
AT3G22070	0	0	0	0	0	0
AT3G22080	0	0	0	0	0	0
AT3G22085	0	0	0	0	0	0
AT3G22090	0	0	0	0	0	0
AT3G22100	0	0	0	0	0	0
AT3G22104	5	3	4	5	10	4
AT3G22110	49	53	64	95	70	93
AT3G22121	0	0	0	0	0	0
AT3G22120	0	0	0	0	0	0
AT3G04235	0	0	0	0	0	0
AT3G22142	0	0	0	0	0	0
AT3G22125	0	0	0	0	0	0
AT3G22150	13	5	8	5	7	3
AT3G22160	2	5	5	1	1	9
AT3G04245	0	0	0	0	0	0
AT3G22170	25	25	43	15	6	17
AT3G22180	6	10	5	2	4	2
AT3G22183	0	0	0	0	0	0
AT3G22190	17	15	15	13	8	12
AT3G22200	33	40	51	18	11	23
AT3G04255	0	0	0	0	0	0
AT3G22210	3	1	3	3	0	5
AT3G22220	6	5	7	1	8	12
AT3G22230	81	72	71	193	160	180
AT3G22231	165	117	146	268	208	531
AT3G00400	0	0	0	0	0	0
AT3G22235	464	318	270	2023	1768	3305
AT3G22240	1	1	0	0	0	2
AT3G22250	0	0	0	0	0	0
AT3G22260	1	2	1	5	0	3
AT3G22270	12	7	16	14	8	12
AT3G22275	0	0	0	0	0	0
AT3G22290	10	8	23	7	10	14
AT3G22300	4	11	8	9	10	16
AT3G22310	11	12	16	8	2	12
AT3G22320	17	13	21	27	22	26
AT3G22330	19	24	16	26	21	22
AT3G22333	0	0	0	0	0	0
AT3G22337	0	0	0	0	0	0
AT3G22345	0	0	0	0	0	0
AT3G04265	0	0	0	0	0	0
AT3G22350	0	0	0	0	0	0
AT3G22360	0	0	0	0	0	2
AT3G22370	7	13	53	23	30	58
AT3G22380	136	123	157	123	93	121
AT3G22400	2	6	5	2	0	4
AT3G22410	1	1	2	4	0	5
AT3G22415	2	0	0	0	0	1
AT3G22420	6	2	4	5	4	5
AT3G22421	0	0	0	0	0	0
AT3G22425	7	9	6	8	5	9
AT3G22430	5	4	6	2	2	0
AT3G22436	0	0	0	0	0	0
AT3G00410	1	0	0	0	0	0
AT3G22440	83	85	101	120	92	138
AT3G22450	1	0	0	0	1	0
AT3G22460	1	1	5	0	0	1
AT3G22470	2	2	3	2	2	2
AT3G04275	0	0	0	0	0	0
AT3G22480	11	4	7	13	12	14
AT3G22490	0	0	0	0	0	0
AT3G22500	0	0	0	1	0	0
AT3G22510	0	0	0	0	0	0
AT3G22520	18	18	22	17	13	21
AT3G22530	0	0	0	0	0	0
AT3G22540	0	0	0	0	1	0
AT3G22550	1	2	2	6	7	10
AT3G22560	0	0	0	0	0	0
AT3G22570	0	0	0	0	0	0
AT3G22565	0	0	0	0	0	0
AT3G22580	0	0	0	0	0	0
AT3G22590	12	5	12	5	2	5
AT3G22600	0	2	21	6	0	68
AT3G22620	0	0	1	2	1	0
AT3G22630	19	10	18	18	17	13
AT3G04285	1	0	0	0	0	0
AT3G22640	0	0	0	0	0	0
AT3G22650	0	0	0	0	0	0
AT3G22660	11	10	14	7	7	11
AT3G22670	0	0	0	0	0	0
AT3G22680	11	4	4	6	8	5
AT3G22690	4	0	0	0	0	0
AT3G22700	0	0	0	0	0	0
AT3G22710	0	0	0	0	0	0
AT3G04295	0	0	0	0	0	0
AT3G22720	0	0	0	0	0	0
AT3G22723	0	0	0	0	0	0
AT3G22730	0	0	0	0	0	0
AT3G22740	1	2	21	1	1	7
AT3G00420	0	0	0	0	0	0
AT3G22750	3	2	6	3	2	6
AT3G22760	2	3	3	4	3	3
AT3G22770	0	0	0	0	0	0
AT3G22780	19	24	18	14	6	7
AT3G22790	23	10	17	9	9	7
AT3G22800	0	0	0	0	0	0
AT3G04305	0	0	0	0	0	0
AT3G04315	0	0	0	0	0	0
AT3G22810	2	0	1	2	1	0
AT3G22820	0	0	1	1	1	2
AT3G22830	0	0	0	0	0	0
AT3G22840	0	0	0	0	0	0
AT3G22845	17	18	35	30	16	39
AT3G22850	15	9	14	12	10	18
AT3G22860	0	0	0	0	0	0
AT3G22870	0	0	0	0	0	0
AT3G22880	6	3	5	6	6	3
AT3G04325	0	0	0	0	0	0
AT3G22886	1	0	0	0	0	0
ath-miR167a-5p	0	0	0	0	0	0
ath-miR167a-3p	0	0	0	0	0	0
AT3G22890	203	244	354	180	155	357
AT3G22900	0	0	0	1	1	3
AT3G22910	2	2	6	3	2	7
AT3G22920	0	0	0	0	0	0
AT3G22930	1	2	1	1	0	3
AT3G22935	0	0	0	0	0	0
AT3G22940	0	0	0	0	0	0
AT3G04335	0	0	0	0	0	0
AT3G04345	0	0	0	0	0	0
AT3G22942	1	2	4	3	2	0
AT3G22950	5	8	10	7	13	20
AT3G04355	0	0	0	0	0	0
AT3G22960	114	131	149	103	104	83
AT3G22961	0	0	0	0	0	0
AT3G22970	32	35	42	30	22	30
AT3G04365	0	0	0	0	0	0
AT3G22980	6	7	7	5	4	2
AT3G22990	10	10	16	9	5	4
AT3G23000	25	16	24	52	37	46
AT3G23010	4	2	1	2	0	0
AT3G23020	1	0	1	1	0	3
AT3G23030	29	21	23	19	32	25
AT3G04375	0	0	0	0	0	0
AT3G23050	87	77	59	108	86	81
AT3G23060	0	0	0	0	0	0
AT3G23070	21	23	12	7	11	4
AT3G23080	33	32	27	18	12	9
AT3G23090	6	2	5	7	5	3
AT3G23100	11	1	11	5	6	5
AT3G23110	3	3	6	5	4	6
AT3G23120	6	11	12	12	10	32
AT3G04385	0	0	0	0	0	0
AT3G04395	0	0	0	0	0	0
AT3G23122	0	0	0	0	0	0
AT3G23123	0	0	0	0	0	0
AT3G23125	0	0	0	0	0	0
ath-miR173-5p	0	0	0	0	0	0
ath-miR173-3p	0	0	0	0	0	0
AT3G23130	0	0	0	0	0	0
AT3G23140	0	0	0	0	0	0
AT3G23145	0	0	0	0	0	0
AT3G23150	0	7	3	2	1	0
AT3G23160	3	1	5	2	0	2
AT3G23165	0	0	0	0	0	0
AT3G23167	0	0	0	0	0	0
AT3G23170	2	0	2	12	17	13
AT3G04405	0	0	0	0	0	0
AT3G23172	0	0	0	0	0	0
AT3G04415	0	0	0	0	0	0
AT3G23175	0	0	0	0	0	0
AT3G23180	0	0	0	0	0	0
AT3G23190	1	1	1	1	1	0
AT3G23200	1	0	1	0	0	0
AT3G23210	1	1	1	1	2	2
AT3G23220	0	0	0	0	0	0
AT3G23230	0	1	2	0	1	1
AT3G23240	0	0	0	0	1	3
AT3G23245	0	0	0	0	0	0
AT3G23250	0	0	2	0	0	15
AT3G23255	1	0	2	4	1	1
AT3G23260	3	0	0	0	0	0
AT3G04425	0	0	0	0	0	0
AT3G04435	0	0	0	0	0	0
AT3G23270	0	0	0	0	0	0
AT3G23280	71	77	86	49	49	90
AT3G23290	4	13	15	15	16	19
AT3G23300	18	18	36	28	18	30
AT3G23310	12	12	15	7	7	8
AT3G23320	0	0	0	0	0	0
AT3G23325	1	2	3	6	5	4
AT3G23326	0	0	0	0	0	0
ath-miR853	0	0	0	0	0	0
AT3G23330	3	4	2	0	1	1
AT3G23340	8	6	5	3	5	3
AT3G23350	0	0	0	0	0	0
AT3G23360	0	0	0	0	0	0
AT3G23370	2	1	0	1	1	0
AT3G23380	0	0	0	0	0	0
AT3G23390	57	50	71	84	74	76
AT3G23400	100	82	93	71	79	99
AT3G23410	5	6	11	13	9	10
AT3G23420	0	0	0	0	0	0
AT3G23430	2	7	5	1	3	3
AT3G23440	0	0	1	0	0	1
AT3G23450	41	74	102	14	9	7
AT3G23460	0	0	0	0	0	0
AT3G23470	0	0	0	0	0	0
AT3G23480	15	8	11	3	0	1
AT3G23490	23	33	19	28	24	35
AT3G04455	0	0	0	0	0	0
AT3G23510	1	0	1	0	0	0
AT3G04475	0	0	0	0	0	0
AT3G04495	0	0	0	0	0	0
AT3G23530	34	35	47	19	10	14
AT3G23540	5	7	12	4	1	14
AT3G23550	14	29	42	10	3	14
AT3G23560	2	3	2	2	1	7
AT3G23570	17	16	33	19	16	18
AT3G23580	8	9	17	19	18	13
AT3G04505	0	0	0	0	0	0
AT3G04515	0	0	0	0	0	0
AT3G04535	0	0	0	0	0	0
AT3G23590	15	20	31	13	14	16
AT3G23600	62	64	87	124	99	166
AT3G23605	2	6	3	7	4	14
AT3G04555	0	0	0	0	0	0
AT3G23610	1	1	2	1	0	1
AT3G23620	11	11	23	10	9	12
AT3G23630	0	0	1	0	1	1
AT3G04565	0	0	0	0	0	0
AT3G04575	0	0	0	0	0	0
AT3G23633	0	0	0	0	0	0
AT3G23635	0	0	1	0	0	0
AT3G23637	0	0	0	0	0	0
AT3G23640	28	42	31	12	10	7
AT3G23650	0	0	0	0	0	0
AT3G04585	0	0	0	0	0	0
AT3G23660	19	20	28	13	4	5
AT3G23670	16	8	15	1	4	2
AT3G23680	0	0	0	0	0	0
AT3G23685	0	0	0	0	0	0
AT3G23690	16	17	27	22	14	26
AT3G23700	73	56	53	43	37	34
AT3G23710	6	9	10	6	8	5
AT3G23715	0	0	0	0	0	0
AT3G23727	0	0	0	0	0	0
AT3G23730	8	12	14	8	3	5
AT3G23740	2	2	2	2	2	0
AT3G23750	25	26	33	11	9	8
AT3G23760	7	9	7	5	10	6
AT3G23770	0	1	0	0	0	0
AT3G23780	10	14	20	8	5	14
AT3G23790	3	3	4	3	0	1
AT3G23800	0	0	0	0	0	0
AT3G23805	4	4	6	7	13	3
AT3G23810	136	152	213	326	363	473
AT3G04595	0	0	0	0	0	0
AT3G23820	154	161	196	495	425	354
AT3G23830	13	9	16	15	12	10
AT3G23840	6	6	7	2	5	7
AT3G23860	0	0	0	0	0	0
AT3G23870	0	0	1	0	0	0
AT3G23880	2	2	2	3	6	7
AT3G23890	31	16	18	8	4	1
AT3G23900	16	18	19	10	9	12
AT3G23910	0	1	5	0	2	3
AT3G23920	27	39	47	17	19	19
AT3G23930	1	0	0	0	0	0
AT3G23940	56	43	51	43	41	38
AT3G23950	0	0	0	0	0	0
AT3G23955	0	0	0	0	0	0
AT3G23960	0	0	0	0	0	0
AT3G23970	0	0	0	0	0	0
AT3G23980	22	20	24	10	7	18
AT3G23990	28	31	33	44	21	40
AT3G24000	3	3	3	1	0	2
AT3G24010	7	6	7	5	7	6
AT3G04615	0	0	0	0	0	0
AT3G24020	0	0	0	0	0	0
AT3G24030	2	8	6	5	5	4
AT3G24040	16	4	18	19	15	14
AT3G24050	25	24	23	5	9	12
AT3G24060	0	0	0	0	0	0
AT3G24065	0	0	0	0	0	0
AT3G24068	0	0	0	0	0	0
AT3G24070	5	6	5	2	2	1
AT3G24080	14	16	10	22	15	22
AT3G24090	1	2	6	1	1	7
AT3G24093	0	0	0	0	0	0
AT3G24100	10	18	20	21	16	20
AT3G24110	0	0	1	1	0	0
AT3G24120	13	13	15	10	5	20
AT3G24130	0	0	0	0	0	0
AT3G24140	3	6	5	5	3	7
AT3G04625	0	0	0	0	0	0
AT3G24150	6	4	4	11	4	4
AT3G24160	55	60	88	79	91	118
AT3G24170	21	14	31	20	13	28
AT3G24180	34	29	46	29	19	36
AT3G24190	32	23	24	11	6	3
AT3G24200	19	7	19	2	3	4
AT3G04635	0	0	0	0	0	0
AT3G00430	0	0	0	0	0	0
AT3G24210	0	0	0	0	0	0
AT3G24220	0	0	0	0	0	0
AT3G24225	0	0	0	0	0	0
AT3G04645	0	0	0	0	0	0
AT3G24230	0	0	0	0	0	1
AT3G24240	0	0	1	0	0	1
AT3G24250	0	0	0	0	0	0
AT3G24255	0	3	3	0	0	1
AT3G24260	0	0	0	0	0	0
AT3G24270	0	0	0	0	0	0
AT3G24280	0	0	0	0	0	0
AT3G24290	0	0	0	0	0	0
AT3G24300	0	0	0	0	0	0
AT3G24310	0	0	0	0	0	0
AT3G24315	8	7	11	6	4	3
AT3G24320	2	4	4	7	1	0
AT3G24330	0	0	0	0	0	0
AT3G24332	0	0	0	0	0	0
AT3G24340	0	0	0	0	0	0
AT3G04655	0	0	0	0	0	0
ath-miR8169	0	0	0	0	0	0
AT3G24350	16	15	27	21	12	32
AT3G24360	0	2	1	0	1	1
AT3G24420	33	28	37	16	13	12
AT3G24430	87	68	49	30	25	28
AT3G04665	0	0	0	0	0	0
AT3G24440	8	9	10	3	3	8
AT3G24450	1	0	0	0	0	1
AT3G24460	0	1	1	0	0	0
AT3G24463	0	0	0	0	2	0
AT3G24465	0	0	0	0	0	0
AT3G04675	0	0	0	0	0	0
AT3G24480	28	26	32	9	23	9
AT3G24490	3	3	6	0	4	4
AT3G24495	2	2	2	3	3	2
AT3G24500	2	0	3	10	6	18
AT3G04685	0	0	0	0	0	0
AT3G24503	73	53	71	45	24	88
AT3G04695	0	0	0	0	0	0
AT3G24506	6	3	13	9	9	6
AT3G24508	0	0	0	0	0	0
AT3G24510	0	0	0	0	0	0
AT3G24513	0	0	0	0	0	0
AT3G24515	4	1	4	0	0	1
AT3G24514	0	0	0	0	0	0
AT3G24516	0	0	0	0	0	0
AT3G24517	0	0	0	0	0	0
AT3G24518	0	0	0	0	0	0
AT3G24520	0	0	0	0	0	0
AT3G24530	10	11	12	2	4	11
AT3G04705	0	0	0	0	0	0
AT3G04725	0	0	0	0	0	0
AT3G24535	0	0	1	0	1	1
AT3G24540	0	0	0	0	0	0
AT3G24542	0	0	0	0	0	0
AT3G04745	0	0	0	0	0	0
AT3G24550	37	42	35	14	9	24
AT3G24560	2	3	4	0	0	0
AT3G24570	9	4	6	7	4	5
AT3G04755	0	0	0	0	0	0
AT3G24575	0	0	0	0	0	0
AT3G24580	0	0	0	0	0	0
AT3G24590	22	17	22	17	14	17
AT3G24600	0	0	0	0	0	0
AT3G24605	0	0	0	0	0	0
AT3G24610	0	0	0	0	0	0
AT3G24612	0	0	0	0	0	0
AT3G04775	1	0	0	0	0	0
AT3G24614	0	0	0	0	0	0
AT3G24615	0	0	0	0	0	0
AT3G24620	0	0	0	0	0	0
AT3G24630	0	1	4	0	5	2
AT3G24640	0	0	0	0	0	0
AT3G24650	0	0	0	0	0	0
AT3G24660	8	9	1	1	1	2
AT3G24670	3	5	7	2	2	2
AT3G04785	0	0	0	0	0	0
AT3G04795	0	0	0	0	0	0
AT3G24690	0	0	0	0	0	0
AT3G24700	0	0	0	0	0	0
AT3G24710	0	0	0	0	0	0
AT3G24715	2	1	6	0	0	2
AT3G24730	2	1	4	0	1	2
AT3G24740	9	6	15	7	8	4
AT3G04805	0	0	0	0	0	0
AT3G24750	0	0	0	0	0	0
AT3G24760	1	6	5	4	8	8
AT3G24770	5	6	5	8	13	11
AT3G00440	0	0	0	0	0	0
AT3G04815	0	0	0	0	0	0
AT3G24780	0	0	0	0	0	1
AT3G24790	0	0	0	0	0	0
AT3G24800	5	4	10	6	6	4
AT3G24810	1	0	0	1	0	1
AT3G24820	2	5	6	3	5	4
AT3G24830	134	130	174	248	253	236
AT3G24840	4	1	6	2	0	1
AT3G24850	0	0	0	0	0	0
AT3G24860	1	2	2	2	1	0
AT3G04825	0	0	0	0	0	0
AT3G04835	0	0	0	0	0	0
AT3G24870	5	4	1	1	3	3
AT3G24880	7	5	4	0	1	3
AT3G24890	2	0	2	1	0	0
AT3G24900	3	2	0	2	1	6
AT3G04845	0	0	0	0	0	0
AT3G24929	1	1	1	0	0	0
AT3G24982	0	0	0	0	0	0
AT3G25010	4	10	27	9	4	51
AT3G25012	0	0	0	0	0	0
AT3G25011	0	0	0	0	0	0
AT3G25014	0	0	0	0	0	0
AT3G25013	0	0	4	0	0	0
AT3G25020	9	11	8	9	6	33
AT3G25030	3	3	0	2	4	4
AT3G25040	17	13	14	18	14	28
AT3G25050	0	0	0	0	0	0
AT3G25060	1	0	1	0	0	0
AT3G25070	30	26	25	19	15	38
AT3G25080	0	0	0	0	0	0
AT3G25090	0	0	0	0	0	0
AT3G25100	2	2	3	2	0	1
AT3G25110	3	5	3	4	5	5
AT3G25120	3	1	5	8	4	12
AT3G25130	1	2	2	4	2	1
AT3G25140	33	32	37	40	22	26
AT3G25150	20	21	26	8	9	23
AT3G25160	0	0	0	0	0	0
AT3G25165	0	0	0	0	0	0
AT3G04865	0	0	0	1	2	0
AT3G25170	0	0	0	0	0	0
AT3G04875	0	0	0	0	0	0
AT3G25180	0	0	16	3	0	3
AT3G25190	0	4	3	0	1	2
AT3G25200	0	0	0	0	0	0
AT3G04895	0	0	0	0	0	0
AT3G25210	2	3	6	4	4	8
AT3G25220	23	16	32	37	38	41
AT3G25221	0	0	0	0	0	0
AT3G25230	26	22	19	22	13	33
AT3G25240	0	0	0	0	0	0
AT3G25250	0	1	5	0	0	1
AT3G25260	0	0	0	0	0	0
AT3G25265	0	0	0	0	0	0
AT3G25270	0	0	0	0	0	0
AT3G25280	0	0	0	0	0	0
AT3G25290	4	5	6	7	12	2
AT3G25400	7	4	0	1	2	1
AT3G25410	21	17	12	19	13	8
AT3G25420	0	0	0	0	0	0
AT3G25430	5	7	3	2	1	0
AT3G25440	2	2	2	3	0	0
AT3G04905	0	0	0	0	0	0
AT3G25460	0	0	0	0	0	0
AT3G25470	40	28	31	21	12	22
AT3G25480	19	12	14	21	18	7
AT3G25490	0	0	0	0	0	0
AT3G25493	0	0	0	0	0	0
AT3G25500	33	37	53	24	11	6
AT3G25505	0	0	0	0	0	0
AT3G25510	1	0	4	0	0	0
AT3G25520	187	165	215	237	189	219
AT3G25530	66	64	63	41	35	37
AT3G25540	11	6	4	8	6	3
AT3G25545	1	2	6	4	9	7
AT3G25550	0	0	0	0	0	0
AT3G25560	3	4	6	4	2	1
AT3G04915	0	0	0	0	0	0
AT3G25570	4	4	2	0	0	1
AT3G25573	0	0	0	0	0	0
AT3G25577	0	0	0	0	0	0
AT3G25580	2	4	4	3	5	4
AT3G25585	9	6	11	4	1	7
AT3G25590	2	4	2	1	1	0
AT3G25597	1	1	1	3	2	3
AT3G25600	7	12	5	11	9	33
AT3G25610	10	12	29	7	3	31
AT3G25620	2	1	1	2	3	2
AT3G25640	1	0	2	2	4	1
AT3G25650	0	0	0	0	0	0
AT3G04925	0	0	0	0	0	0
AT3G25655	0	0	1	0	0	0
AT3G25660	74	53	56	14	22	14
AT3G25670	0	1	4	4	4	0
AT3G25680	10	4	4	3	1	2
AT3G25690	151	152	165	82	48	62
AT3G25700	4	4	6	9	7	5
AT3G25710	2	2	2	0	2	3
AT3G25715	0	0	0	0	0	0
AT3G25716	0	0	0	0	0	0
AT3G25717	11	5	3	10	20	6
AT3G04935	0	0	0	0	0	0
AT3G04955	0	0	0	0	0	0
AT3G25719	0	0	0	0	0	0
AT3G25720	0	0	0	0	0	0
AT3G25727	0	0	0	0	0	0
AT3G25730	0	0	1	0	2	3
AT3G25740	8	5	8	2	1	2
AT3G25750	0	0	0	0	0	0
AT3G25760	48	61	136	24	8	25
AT3G25770	138	133	293	219	231	240
AT3G25780	6	2	16	3	2	30
AT3G25790	0	0	0	0	0	0
AT3G25795	0	0	0	0	1	0
AT3G25800	9	21	27	15	15	15
AT3G25805	9	14	8	9	6	0
AT3G25810	0	0	0	0	0	0
AT3G25820	0	0	0	0	0	0
AT3G25830	0	0	0	0	0	0
AT3G25840	18	24	26	10	7	8
AT3G25850	0	0	0	0	0	0
AT3G25855	0	1	0	0	0	1
AT3G25860	59	40	43	36	49	36
AT3G25870	4	3	3	2	1	0
AT3G25880	3	1	0	1	0	0
AT3G25882	5	8	13	15	7	35
AT3G25890	7	8	8	12	7	10
AT3G25900	6	6	1	0	4	2
AT3G25905	0	0	0	0	0	0
AT3G04965	0	0	0	0	0	0
AT3G25910	20	24	35	17	9	25
AT3G25920	288	237	210	201	216	164
AT3G25930	0	0	0	0	0	0
AT3G25940	1	2	3	12	2	1
AT3G25950	0	0	0	0	0	0
AT3G25960	0	0	0	0	0	0
AT3G25970	1	0	0	0	1	0
AT3G25980	6	3	6	2	0	0
AT3G25990	1	0	0	1	0	1
AT3G26000	13	9	10	4	4	4
AT3G26010	0	0	0	0	0	0
AT3G26020	17	18	23	13	12	17
AT3G26030	13	12	33	14	7	7
AT3G26040	0	1	0	0	0	0
AT3G26050	1	2	0	0	0	0
AT3G26060	230	163	152	165	214	126
AT3G26070	77	56	57	76	62	28
AT3G26080	10	7	8	7	5	7
AT3G26085	11	10	11	6	4	2
AT3G26090	4	13	12	3	4	13
AT3G26100	24	20	30	12	2	11
AT3G26110	0	0	0	0	0	0
AT3G26115	6	2	3	0	1	1
AT3G26120	0	0	0	0	0	0
AT3G04975	0	0	0	0	0	0
AT3G04985	0	0	0	0	0	0
AT3G26125	0	0	0	0	0	0
AT3G26130	0	0	0	0	0	1
AT3G26135	0	0	0	0	0	0
AT3G04995	0	0	0	0	0	0
AT3G26140	0	0	0	0	0	0
AT3G26147	0	0	0	0	0	0
AT3G26150	0	0	0	0	0	0
AT3G26160	0	0	0	0	0	0
AT3G26170	10	14	16	20	19	43
AT3G26180	45	33	35	55	49	67
AT3G05005	0	0	0	0	0	0
AT3G26190	0	0	0	0	0	0
AT3G26200	15	10	21	2	1	8
AT3G26210	14	24	54	42	23	158
AT3G26220	5	14	11	6	4	24
AT3G26230	8	4	7	19	11	27
AT3G26235	0	0	0	0	0	0
AT3G26237	0	0	0	0	0	0
AT3G26240	8	3	8	6	3	4
AT3G26250	0	0	0	0	0	0
AT3G26270	0	0	0	0	0	0
AT3G26280	10	7	17	20	15	19
AT3G26290	13	17	19	29	26	24
AT3G26300	18	14	10	25	15	11
AT3G26310	5	2	8	3	3	1
AT3G26320	2	1	2	2	1	4
AT3G26330	0	1	1	1	1	2
AT3G26340	10	5	18	14	5	13
AT3G26350	0	0	0	0	0	0
AT3G26355	0	0	0	0	0	0
AT3G26360	10	6	5	13	8	16
AT3G26370	10	12	20	5	10	8
