"gene"	"xref"	"sub06"	"sub07"	"sub08"	"sub21"	"sub23"	"sub24"
"AT2G08025"	NA	0	0	0	0	0	0
"AT2G24370"	816973	0	0	0	0	0	0
"AT2G24380"	NA	0	0	0	0	0	0
"AT2G24390"	816974	4	9	9	8	6	8
"AT2G24390"	816974	4	9	9	8	6	8
"AT2G24390"	816974	4	9	9	8	6	8
"AT2G24395"	816975	11	8	2	4	8	3
"AT2G24400"	816976	0	0	0	0	0	0
"AT2G24410"	816977	0	0	0	0	0	0
"AT2G24420"	816978	26	27	31	53	46	54
"AT2G24420"	816978	26	27	31	53	46	54
"AT2G24430"	816979	0	0	0	0	0	0
"AT2G24430"	816979	0	0	0	0	0	0
"AT2G24440"	816980	5	2	1	2	2	0
"AT2G24450"	816981	0	0	0	0	0	0
"AT2G24460"	816982	0	0	0	0	0	0
"AT2G08030"	NA	0	0	0	0	0	0
"AT2G24470"	816983	0	0	0	0	0	0
"AT2G24480"	816984	0	0	0	0	0	0
"AT2G24490"	816985	5	1	1	1	1	2
"AT2G24490"	816985	5	1	1	1	1	2
"AT2G24500"	816986	8	10	22	17	17	18
"AT2G08035"	NA	0	0	0	0	0	0
"ath-miR5019"	NA	0	0	0	0	0	0
"AT2G08040"	NA	0	0	0	0	0	0
"AT2G24510"	816987	0	0	0	0	0	0
"AT2G08045"	NA	0	0	0	0	0	0
"AT2G08050"	NA	0	0	0	0	0	0
"AT2G00780"	NA	0	0	0	0	0	0
"AT2G08055"	NA	0	0	0	0	0	0
"AT2G24520"	816988	12	9	12	2	2	4
"AT2G24520"	816988	12	9	12	2	2	4
"AT2G24520"	816988	12	9	12	2	2	4
"AT2G24520"	816988	12	9	12	2	2	4
"AT2G24530"	816989	1	1	4	2	0	3
"AT2G24530"	816989	1	1	4	2	0	3
"AT2G24535"	28718299	0	0	0	0	0	0
"AT2G24535"	28718299	0	0	0	0	0	0
"AT2G24545"	NA	0	0	0	0	0	0
"AT2G24540"	816990	0	0	0	0	0	0
"AT2G24550"	816991	27	15	21	9	11	26
"AT2G24560"	816992	0	0	0	0	0	0
"AT2G24560"	816992	0	0	0	0	0	0
"AT2G00790"	NA	0	0	0	0	0	0
"AT2G24570"	816993	2	8	11	2	1	5
"AT2G24580"	816994	6	4	2	10	10	10
"AT2G24590"	816995	15	10	9	6	3	11
"AT2G24592"	NA	4	1	2	0	2	3
"AT2G24600"	816996	45	66	40	10	7	19
"AT2G24600"	816996	45	66	40	10	7	19
"AT2G24600"	816996	45	66	40	10	7	19
"AT2G24600"	816996	45	66	40	10	7	19
"AT2G24610"	816997	3	0	2	0	0	0
"AT2G24610"	816997	3	0	2	0	0	0
"AT2G24615"	3768450	0	0	0	0	0	0
"AT2G24617"	3768451	0	0	0	0	0	0
"AT2G24620"	816998	0	0	0	0	0	0
"AT2G24625"	3768322	0	0	0	0	0	0
"AT2G24630"	816999	5	4	5	3	3	3
"AT2G24630"	816999	5	4	5	3	3	3
"AT2G24640"	817000	6	4	5	5	3	7
"AT2G24640"	817000	6	4	5	5	3	7
"AT2G24645"	10723071	7	2	4	4	2	3
"AT2G24645"	10723071	7	2	4	4	2	3
"AT2G24645"	10723071	7	2	4	4	2	3
"AT2G24645"	10723071	7	2	4	4	2	3
"AT2G24650"	817001	3	3	3	3	3	2
"AT2G24650"	817001	3	3	3	3	3	2
"AT2G24650"	817001	3	3	3	3	3	2
"AT2G24650"	817001	3	3	3	3	3	2
"AT2G24650"	817001	3	3	3	3	3	2
"AT2G24650"	817001	3	3	3	3	3	2
"AT2G24650"	817001	3	3	3	3	3	2
"AT2G24670"	817003	0	0	0	0	0	0
"AT2G24680"	817004	0	0	0	0	0	0
"AT2G24680"	817004	0	0	0	0	0	0
"AT2G24680"	817004	0	0	0	0	0	0
"AT2G24680"	817004	0	0	0	0	0	0
"AT2G24680"	817004	0	0	0	0	0	0
"AT2G24680"	817004	0	0	0	0	0	0
"AT2G24680"	817004	0	0	0	0	0	0
"AT2G24680"	817004	0	0	0	0	0	0
"AT2G24680"	817004	0	0	0	0	0	0
"AT2G24681"	10723044	0	0	0	0	0	0
"AT2G24681"	10723044	0	0	0	0	0	0
"AT2G24683"	6240617	0	0	0	0	0	0
"AT2G24690"	817005	5	0	7	0	2	1
"AT2G24690"	817005	5	0	7	0	2	1
"AT2G24692"	5007907	0	0	0	0	0	0
"AT2G24693"	2745555	0	0	0	0	0	0
"AT2G24696"	3768436	0	0	0	0	0	0
"AT2G24700"	817006	1	2	2	0	1	1
"AT2G24710"	817007	0	0	0	0	0	0
"AT2G24710"	817007	0	0	0	0	0	0
"AT2G24710"	817007	0	0	0	0	0	0
"AT2G24720"	817008	0	0	0	0	0	2
"AT2G24735"	NA	0	0	0	0	0	0
"AT2G24740"	817010	0	0	0	0	0	0
"AT2G24755"	NA	14	8	11	4	1	3
"AT2G24762"	817013	19	19	14	27	32	13
"AT2G24765"	817014	34	23	20	12	29	34
"AT2G24765"	817014	34	23	20	12	29	34
"AT2G24780"	817015	0	0	0	0	0	0
"AT2G24790"	817016	80	76	94	68	77	77
"AT2G24790"	817016	80	76	94	68	77	77
"AT2G24800"	817017	0	0	0	0	0	0
"AT2G24800"	817017	0	0	0	0	0	0
"AT2G24810"	817018	0	0	0	0	0	0
"AT2G24820"	817019	16	23	32	13	38	21
"AT2G08060"	NA	0	0	0	0	0	0
"AT2G24830"	817020	8	5	7	2	3	5
"AT2G24840"	817021	0	0	0	0	0	0
"AT2G24850"	817022	16	25	364	47	8	402
"AT2G24860"	817023	20	17	28	19	11	29
"AT2G24870"	28718301	0	0	0	2	0	0
"AT2G24880"	817025	0	0	0	0	0	0
"AT2G08070"	NA	0	0	0	0	0	0
"AT2G08075"	NA	0	0	0	0	0	0
"AT2G24940"	817032	150	99	104	148	230	218
"AT2G24945"	817033	3	4	1	1	0	1
"AT2G24950"	817034	0	0	0	0	0	0
"AT2G24960"	817035	1	3	3	2	0	0
"AT2G24960"	817035	1	3	3	2	0	0
"AT2G24970"	817036	1	2	0	2	1	2
"AT2G24980"	817037	0	0	0	0	0	0
"AT2G24980"	817037	0	0	0	0	0	0
"AT2G24980"	817037	0	0	0	0	0	0
"AT2G24990"	817038	7	6	10	11	7	10
"AT2G25000"	817039	2	1	7	3	2	21
"AT2G25000"	817039	2	1	7	3	2	21
"AT2G25000"	817039	2	1	7	3	2	21
"AT2G25000"	817039	2	1	7	3	2	21
"AT2G25010"	817040	8	7	8	2	1	7
"AT2G25011"	NA	0	0	0	0	0	0
"ath-miR836"	NA	0	0	0	0	0	0
"AT2G08085"	NA	0	0	0	0	0	0
"AT2G08090"	NA	0	0	0	0	0	0
"AT2G08095"	NA	0	0	0	0	0	0
"AT2G25050"	NA	14	12	10	2	6	4
"AT2G25055"	28718302	0	0	0	0	0	0
"AT2G25060"	817044	15	8	12	13	12	9
"AT2G25070"	817045	31	13	11	13	13	20
"AT2G25070"	817045	31	13	11	13	13	20
"AT2G00800"	NA	0	0	0	0	0	0
"AT2G25080"	817046	193	217	200	125	151	123
"AT2G25090"	817047	0	1	0	0	0	0
"AT2G08100"	NA	0	0	0	0	0	0
"AT2G25095"	NA	0	0	0	0	0	0
"ath-miR156a-3p"	NA	0	0	0	0	0	0
"ath-miR156a-5p"	NA	0	0	0	0	0	0
"AT2G25100"	817048	6	5	7	5	4	5
"AT2G25100"	817048	6	5	7	5	4	5
"AT2G25110"	817049	23	17	40	52	33	120
"AT2G08105"	NA	0	0	0	0	0	0
"AT2G08110"	NA	0	0	0	0	0	0
"AT2G25120"	817050	0	0	0	0	0	0
"AT2G08115"	NA	0	0	0	0	0	0
"AT2G25130"	817051	0	0	1	0	0	1
"AT2G25140"	817052	3	10	13	7	2	2
"AT2G25150"	817053	0	0	0	0	0	0
"AT2G25160"	817054	0	0	0	0	0	1
"AT2G25160"	817054	0	0	0	0	0	1
"AT2G25169"	7922485	1	0	0	0	0	0
"AT2G25170"	817055	39	45	39	12	8	20
"AT2G25170"	817055	39	45	39	12	8	20
"AT2G25170"	817055	39	45	39	12	8	20
"AT2G25170"	817055	39	45	39	12	8	20
"AT2G25171"	NA	0	0	0	0	0	0
"ath-miR862-5p"	NA	0	0	0	0	0	0
"ath-miR862-3p"	NA	0	0	0	0	0	0
"AT2G08120"	NA	0	0	0	0	0	0
"AT2G25180"	817056	2	9	7	6	4	3
"AT2G25185"	3768529	0	0	0	0	0	0
"AT2G08125"	NA	0	0	0	0	0	0
"AT2G25190"	817057	12	7	10	6	12	9
"AT2G25200"	817058	11	9	11	7	5	23
"AT2G25210"	NA	29	23	28	52	53	43
"AT2G25125"	28718304	0	0	0	0	0	0
"AT2G25215"	28718305	0	0	0	0	0	1
"AT2G25220"	817060	3	2	2	1	3	0
"AT2G25220"	817060	3	2	2	1	3	0
"AT2G25220"	817060	3	2	2	1	3	0
"AT2G25220"	817060	3	2	2	1	3	0
"AT2G25220"	817060	3	2	2	1	3	0
"AT2G25220"	817060	3	2	2	1	3	0
"AT2G25230"	817061	0	0	0	0	0	0
"AT2G25240"	817062	0	0	2	0	0	0
"AT2G25250"	817063	10	19	15	22	19	19
"AT2G25260"	817064	0	0	0	0	0	1
"AT2G25270"	817065	1	3	2	5	7	1
"AT2G25280"	817066	11	7	8	10	8	10
"AT2G08130"	NA	0	0	0	0	0	0
"AT2G25290"	817067	4	5	3	1	0	0
"AT2G25290"	817067	4	5	3	1	0	0
"AT2G25290"	817067	4	5	3	1	0	0
"AT2G25290"	817067	4	5	3	1	0	0
"AT2G25295"	3767828	0	0	0	0	0	0
"AT2G25297"	28718306	5	0	5	0	0	5
"AT2G25297"	28718306	5	0	5	0	0	5
"AT2G25300"	817068	2	1	4	1	0	1
"AT2G25300"	817068	2	1	4	1	0	1
"AT2G25305"	2745560	0	0	0	0	0	0
"AT2G25310"	817069	32	13	13	15	21	18
"AT2G25312"	5007909	0	0	0	0	0	0
"AT2G25320"	817070	8	8	18	9	11	13
"AT2G25320"	817070	8	8	18	9	11	13
"AT2G25320"	817070	8	8	18	9	11	13
"AT2G25330"	817071	0	0	0	0	0	0
"AT2G25340"	817072	0	0	0	0	0	0
"AT2G25344"	3767750	0	0	0	0	0	0
"AT2G25350"	817073	4	5	3	6	1	2
"AT2G25350"	817073	4	5	3	6	1	2
"AT2G25350"	817073	4	5	3	6	1	2
"AT2G25350"	817073	4	5	3	6	1	2
"AT2G25350"	817073	4	5	3	6	1	2
"AT2G25355"	817074	0	1	6	1	5	3
"AT2G25355"	817074	0	1	6	1	5	3
"AT2G25360"	817075	0	0	0	0	0	0
"AT2G25370"	817076	0	0	0	0	0	0
"AT2G25370"	817076	0	0	0	0	0	0
"AT2G25400"	NA	0	0	0	0	0	0
"AT2G25410"	817079	0	0	0	0	0	0
"AT2G25409"	6241194	0	0	0	0	0	0
"AT2G25420"	817080	1	1	7	2	1	1
"AT2G25420"	817080	1	1	7	2	1	1
"AT2G25420"	817080	1	1	7	2	1	1
"AT2G25420"	817080	1	1	7	2	1	1
"AT2G25430"	817081	39	23	50	50	44	69
"AT2G25440"	817082	1	0	2	2	0	1
"AT2G25450"	817083	53	72	153	108	115	132
"AT2G25460"	817084	1	1	0	3	6	9
"AT2G25460"	817084	1	1	0	3	6	9
"AT2G25470"	817085	0	0	1	0	0	3
"AT2G25470"	817085	0	0	1	0	0	3
"AT2G25470"	817085	0	0	1	0	0	3
"AT2G25480"	817086	14	5	13	12	14	12
"AT2G25480"	817086	14	5	13	12	14	12
"AT2G25482"	5007910	0	0	0	0	0	0
"AT2G25490"	817087	41	33	31	5	4	7
"AT2G25500"	817088	0	0	0	0	0	0
"AT2G25510"	817089	411	449	651	925	954	1440
"AT2G25510"	817089	411	449	651	925	954	1440
"AT2G25520"	817090	42	26	39	59	34	107
"AT2G25530"	817091	0	1	0	1	0	0
"AT2G25530"	817091	0	1	0	1	0	0
"AT2G25540"	817092	0	0	0	0	0	0
"AT2G25560"	817094	7	3	6	3	0	5
"AT2G25565"	817095	0	0	0	0	0	0
"AT2G25570"	817096	8	5	7	5	6	10
"AT2G25570"	817096	8	5	7	5	6	10
"AT2G25570"	817096	8	5	7	5	6	10
"AT2G25580"	817097	1	3	3	4	0	1
"AT2G25580"	817097	1	3	3	4	0	1
"AT2G25590"	817098	6	3	2	0	0	1
"AT2G25600"	817099	0	0	0	0	0	0
"AT2G25605"	817100	11	6	16	10	5	8
"AT2G25610"	817101	15	13	19	36	25	36
"AT2G25610"	817101	15	13	19	36	25	36
"AT2G25620"	817102	5	3	7	6	4	4
"AT2G25620"	817102	5	3	7	6	4	4
"AT2G25625"	817103	1	0	0	1	2	0
"AT2G25625"	817103	1	0	0	1	2	0
"AT2G25630"	817104	0	0	0	0	0	0
"AT2G25640"	817105	3	2	2	3	3	0
"AT2G25640"	817105	3	2	2	3	3	0
"AT2G25650"	817106	3	2	5	2	1	2
"AT2G25660"	817107	17	27	19	4	5	2
"AT2G25660"	817107	17	27	19	4	5	2
"AT2G25660"	817107	17	27	19	4	5	2
"AT2G25660"	817107	17	27	19	4	5	2
"AT2G25670"	817108	32	25	37	60	44	58
"AT2G25670"	817108	32	25	37	60	44	58
"AT2G25680"	817109	0	2	0	1	2	2
"AT2G25685"	3768144	0	0	0	0	0	0
"AT2G25690"	817110	0	1	1	2	0	0
"AT2G25690"	817110	0	1	1	2	0	0
"AT2G25690"	817110	0	1	1	2	0	0
"AT2G25700"	817111	0	0	0	0	0	0
"AT2G25710"	817112	5	1	8	4	2	4
"AT2G25710"	817112	5	1	8	4	2	4
"AT2G25710"	817112	5	1	8	4	2	4
"AT2G25710"	817112	5	1	8	4	2	4
"AT2G25710"	817112	5	1	8	4	2	4
"AT2G25710"	817112	5	1	8	4	2	4
"AT2G25710"	817112	5	1	8	4	2	4
"AT2G25710"	817112	5	1	8	4	2	4
"AT2G25720"	817113	4	6	8	20	15	12
"AT2G25730"	817114	84	41	55	12	19	19
"AT2G25730"	817114	84	41	55	12	19	19
"AT2G25730"	817114	84	41	55	12	19	19
"AT2G25730"	817114	84	41	55	12	19	19
"AT2G25735"	817115	6	8	8	2	2	9
"AT2G25737"	817116	6	4	5	3	2	2
"AT2G25737"	817116	6	4	5	3	2	2
"AT2G25740"	817117	5	7	7	2	1	4
"AT2G25740"	817117	5	7	7	2	1	4
"AT2G25760"	817118	24	11	18	15	12	10
"AT2G25760"	817118	24	11	18	15	12	10
"AT2G25770"	817119	0	0	0	0	0	0
"AT2G25770"	817119	0	0	0	0	0	0
"AT2G25780"	817120	0	0	0	0	0	0
"AT2G25790"	817121	4	4	0	0	0	1
"AT2G25800"	817122	38	25	39	6	6	4
"AT2G25810"	817123	0	0	0	0	1	0
"AT2G25820"	817124	0	0	1	0	2	3
"AT2G25830"	817125	26	25	15	23	16	17
"AT2G25840"	817126	23	14	10	10	13	5
"AT2G25840"	817126	23	14	10	10	13	5
"AT2G25840"	817126	23	14	10	10	13	5
"AT2G25840"	817126	23	14	10	10	13	5
"AT2G25850"	817127	20	14	16	8	11	14
"AT2G25850"	817127	20	14	16	8	11	14
"AT2G25850"	817127	20	14	16	8	11	14
"AT2G25850"	817127	20	14	16	8	11	14
"AT2G25850"	817127	20	14	16	8	11	14
"AT2G25850"	817127	20	14	16	8	11	14
"AT2G25850"	817127	20	14	16	8	11	14
"AT2G25850"	817127	20	14	16	8	11	14
"AT2G25850"	817127	20	14	16	8	11	14
"AT2G25870"	817128	51	38	41	19	23	24
"AT2G25880"	817129	6	5	4	2	1	0
"AT2G25880"	817129	6	5	4	2	1	0
"AT2G25880"	817129	6	5	4	2	1	0
"AT2G25880"	817129	6	5	4	2	1	0
"AT2G25890"	817130	0	0	0	0	0	0
"AT2G25890"	817130	0	0	0	0	0	0
"AT2G25900"	817131	107	71	105	77	115	98
"AT2G25900"	817131	107	71	105	77	115	98
"AT2G25905"	28718307	0	0	0	0	0	0
"AT2G25910"	817132	31	25	20	13	13	28
"AT2G25910"	817132	31	25	20	13	13	28
"AT2G25920"	817133	8	5	6	6	8	8
"AT2G25930"	817134	29	21	22	15	9	16
"AT2G08135"	NA	0	0	0	0	0	0
"AT2G25940"	817135	0	0	1	0	0	0
"AT2G25950"	817136	13	8	19	7	6	3
"AT2G25950"	817136	13	8	19	7	6	3
"AT2G25964"	6240948	5	2	4	1	0	0
"AT2G25970"	817137	107	80	90	86	69	89
"AT2G25980"	817139	0	0	0	0	0	1
"AT2G25980"	817139	0	0	0	0	0	1
"AT2G25990"	NA	0	0	0	0	0	0
"AT2G26000"	817141	3	2	3	2	0	1
"AT2G26000"	817141	3	2	3	2	0	1
"AT2G26000"	817141	3	2	3	2	0	1
"AT2G26010"	817142	0	1	8	4	2	2
"AT2G26020"	817143	1	1	3	2	2	5
"AT2G26030"	817144	6	1	9	1	1	1
"AT2G26030"	817144	6	1	9	1	1	1
"AT2G26030"	817144	6	1	9	1	1	1
"AT2G26030"	817144	6	1	9	1	1	1
"AT2G26030"	817144	6	1	9	1	1	1
"AT2G26040"	817145	0	0	1	1	0	1
"AT2G26050"	817146	0	0	0	0	0	0
"AT2G26060"	817147	14	10	11	10	11	6
"AT2G26060"	817147	14	10	11	10	11	6
"AT2G26070"	817148	10	3	3	4	3	4
"AT2G26070"	817148	10	3	3	4	3	4
"AT2G26080"	817149	163	167	194	85	72	69
"AT2G26090"	NA	0	0	0	0	0	0
"AT2G26100"	817150	5	7	3	1	2	2
"AT2G26100"	817150	5	7	3	1	2	2
"AT2G26110"	817151	10	14	10	16	20	14
"AT2G26120"	817152	0	1	0	0	0	0
"AT2G26130"	817153	0	0	0	0	0	0
"AT2G26135"	2745561	0	0	0	0	0	0
"AT2G26140"	817154	35	46	45	37	36	44
"AT2G26150"	817155	0	0	0	0	0	0
"AT2G26150"	817155	0	0	0	0	0	0
"AT2G26150"	817155	0	0	0	0	0	0
"AT2G26150"	817155	0	0	0	0	0	0
"AT2G26160"	817156	0	0	0	0	0	0
"AT2G26170"	817157	2	2	5	4	1	6
"AT2G26170"	817157	2	2	5	4	1	6
"AT2G26180"	817158	1	2	3	2	2	0
"AT2G26190"	817159	40	43	62	24	21	64
"AT2G26190"	817159	40	43	62	24	21	64
"AT2G26190"	817159	40	43	62	24	21	64
"AT2G26200"	817160	20	13	13	6	2	5
"AT2G26200"	817160	20	13	13	6	2	5
"AT2G26210"	817161	26	16	11	8	3	10
"AT2G26210"	817161	26	16	11	8	3	10
"AT2G26210"	817161	26	16	11	8	3	10
"AT2G26210"	817161	26	16	11	8	3	10
"AT2G26210"	817161	26	16	11	8	3	10
"AT2G26210"	817161	26	16	11	8	3	10
"AT2G26210"	817161	26	16	11	8	3	10
"AT2G26211"	NA	0	0	0	0	1	0
"ath-miR825"	NA	0	0	0	0	0	0
"AT2G08145"	NA	0	0	1	3	2	0
"AT2G26230"	817163	14	16	15	13	18	15
"AT2G26240"	817164	20	7	11	21	12	29
"AT2G26250"	817165	93	108	96	57	67	53
"AT2G26260"	817166	17	8	9	6	3	6
"AT2G26260"	817166	17	8	9	6	3	6
"AT2G26270"	817167	4	2	3	1	2	0
"AT2G26280"	817168	26	24	29	16	13	20
"AT2G26280"	817168	26	24	29	16	13	20
"AT2G26280"	817168	26	24	29	16	13	20
"AT2G26280"	817168	26	24	29	16	13	20
"AT2G26280"	817168	26	24	29	16	13	20
"AT2G26280"	817168	26	24	29	16	13	20
"AT2G26280"	817168	26	24	29	16	13	20
"AT2G26290"	817169	0	1	0	0	0	0
"AT2G26300"	817170	22	15	17	4	11	10
"AT2G26300"	817170	22	15	17	4	11	10
"AT2G26310"	817171	0	0	1	0	0	0
"AT2G26310"	817171	0	0	1	0	0	0
"AT2G26310"	817171	0	0	1	0	0	0
"AT2G26310"	817171	0	0	1	0	0	0
"AT2G26310"	817171	0	0	1	0	0	0
"AT2G26320"	817172	0	0	0	0	0	0
"AT2G26330"	817173	42	35	39	21	24	14
"AT2G26340"	817174	51	48	38	36	19	23
"AT2G26340"	817174	51	48	38	36	19	23
"AT2G26350"	817175	12	7	3	3	1	7
"AT2G26350"	817175	12	7	3	3	1	7
"AT2G26350"	817175	12	7	3	3	1	7
"AT2G26350"	817175	12	7	3	3	1	7
"AT2G26350"	817175	12	7	3	3	1	7
"AT2G26355"	NA	7	6	7	4	4	1
"AT2G26360"	817176	0	2	0	1	0	1
"AT2G26370"	817177	0	0	0	0	0	0
"AT2G26380"	817178	0	0	0	0	0	0
"AT2G26390"	817179	0	0	2	0	0	3
"AT2G26400"	817180	0	2	4	2	0	25
"AT2G26400"	817180	0	2	4	2	0	25
"AT2G26400"	817180	0	2	4	2	0	25
"AT2G26400"	817180	0	2	4	2	0	25
"AT2G26410"	817181	0	0	0	0	0	0
"AT2G26410"	817181	0	0	0	0	0	0
"AT2G26420"	817182	0	0	0	0	0	0
"AT2G26420"	817182	0	0	0	0	0	0
"AT2G26420"	817182	0	0	0	0	0	0
"AT2G26430"	817183	15	13	23	9	6	19
"AT2G26430"	817183	15	13	23	9	6	19
"AT2G26430"	817183	15	13	23	9	6	19
"AT2G26430"	817183	15	13	23	9	6	19
"AT2G26440"	817184	37	53	85	52	45	159
"AT2G26450"	817185	0	0	0	0	0	0
"AT2G26460"	817187	11	7	7	12	6	9
"AT2G26470"	817188	3	4	4	2	0	7
"AT2G26470"	817188	3	4	4	2	0	7
"AT2G26480"	817189	0	0	0	0	0	0
"AT2G26490"	817190	0	0	0	0	0	0
"AT2G26500"	817191	295	269	255	334	369	209
"AT2G26500"	817191	295	269	255	334	369	209
"AT2G26500"	817191	295	269	255	334	369	209
"AT2G26510"	817192	22	22	22	16	16	28
"AT2G26510"	817192	22	22	22	16	16	28
"AT2G26510"	817192	22	22	22	16	16	28
"AT2G26515"	NA	1	1	0	0	2	0
"AT2G26520"	817193	2	0	2	1	1	0
"AT2G26530"	817194	9	15	15	12	21	28
"AT2G26530"	817194	9	15	15	12	21	28
"AT2G26540"	817195	40	20	23	12	8	4
"AT2G26540"	817195	40	20	23	12	8	4
"AT2G26540"	817195	40	20	23	12	8	4
"AT2G26550"	817196	27	15	11	9	9	5
"AT2G26550"	817196	27	15	11	9	9	5
"AT2G26550"	817196	27	15	11	9	9	5
"AT2G26550"	817196	27	15	11	9	9	5
"AT2G26560"	817197	91	130	215	50	34	128
"AT2G26570"	817198	23	22	38	23	12	19
"AT2G26570"	817198	23	22	38	23	12	19
"AT2G26580"	817199	7	11	7	15	11	8
"AT2G26580"	817199	7	11	7	15	11	8
"AT2G26590"	817200	10	11	16	6	8	18
"AT2G26590"	817200	10	11	16	6	8	18
"AT2G26590"	817200	10	11	16	6	8	18
"AT2G26590"	817200	10	11	16	6	8	18
"AT2G26600"	817201	6	16	17	11	6	17
"AT2G26600"	817201	6	16	17	11	6	17
"AT2G26610"	817202	0	0	0	0	0	0
"AT2G26620"	817203	0	0	0	0	0	0
"AT2G26640"	817205	12	9	8	10	14	3
"AT2G26650"	817206	3	8	5	5	1	14
"AT2G26650"	817206	3	8	5	5	1	14
"AT2G26660"	817207	4	4	5	9	11	10
"AT2G26670"	817208	55	47	39	50	46	56
"AT2G26670"	817208	55	47	39	50	46	56
"AT2G26680"	817209	5	6	8	7	16	12
"AT2G26690"	817210	27	21	30	11	24	16
"AT2G26690"	817210	27	21	30	11	24	16
"AT2G26690"	817210	27	21	30	11	24	16
"AT2G26692"	NA	0	0	0	0	0	0
"AT2G08150"	NA	0	0	0	0	0	0
"AT2G08155"	NA	0	0	0	0	0	0
"AT2G08160"	NA	0	0	0	0	0	0
"AT2G08165"	NA	0	0	0	0	0	0
"AT2G26695"	2745562	3	0	2	2	3	3
"AT2G26695"	2745562	3	0	2	2	3	3
"AT2G26700"	817211	0	0	1	1	0	0
"AT2G26710"	817212	2	0	1	2	0	1
"AT2G26720"	817213	0	0	0	0	0	0
"AT2G26730"	817214	33	21	35	13	23	28
"AT2G26740"	817215	31	29	38	30	24	41
"AT2G26750"	817216	0	0	0	0	0	2
"AT2G26760"	817217	4	0	3	0	1	1
"AT2G26770"	817218	11	9	11	10	6	7
"AT2G26770"	817218	11	9	11	10	6	7
"AT2G26770"	817218	11	9	11	10	6	7
"AT2G08175"	NA	0	0	0	0	0	0
"AT2G08180"	NA	0	0	0	0	0	0
"AT2G26780"	817219	27	21	29	4	2	8
"AT2G26780"	817219	27	21	29	4	2	8
"AT2G26790"	817220	1	1	4	0	0	0
"AT2G26790"	817220	1	1	4	0	0	0
"AT2G26800"	817221	13	20	16	13	4	13
"AT2G26800"	817221	13	20	16	13	4	13
"AT2G26800"	817221	13	20	16	13	4	13
"AT2G26800"	817221	13	20	16	13	4	13
"AT2G26800"	817221	13	20	16	13	4	13
"AT2G26810"	817222	1	1	0	2	2	0
"AT2G26810"	817222	1	1	0	2	2	0
"AT2G26810"	817222	1	1	0	2	2	0
"AT2G26810"	817222	1	1	0	2	2	0
"AT2G26810"	817222	1	1	0	2	2	0
"AT2G26810"	817222	1	1	0	2	2	0
"AT2G26810"	817222	1	1	0	2	2	0
"AT2G26820"	817223	0	0	0	0	0	0
"AT2G26820"	817223	0	0	0	0	0	0
"AT2G26820"	817223	0	0	0	0	0	0
"AT2G26820"	817223	0	0	0	0	0	0
"AT2G08185"	NA	0	0	0	0	0	0
"AT2G26830"	817224	6	2	4	3	4	3
"AT2G26840"	817225	3	4	1	2	2	2
"AT2G26840"	817225	3	4	1	2	2	2
"AT2G26850"	817226	0	0	0	0	0	0
"AT2G26850"	817226	0	0	0	0	0	0
"AT2G26860"	817227	3	1	2	1	2	1
"AT2G26860"	817227	3	1	2	1	2	1
"AT2G26865"	5007912	0	0	0	0	0	0
"AT2G26870"	817228	1	4	5	4	4	6
"AT2G26880"	817229	0	0	0	0	0	0
"AT2G26882"	NA	0	0	0	0	0	0
"AT2G26890"	817230	57	41	62	17	9	9
"AT2G26900"	817231	83	79	114	64	72	71
"AT2G26910"	817232	53	44	55	30	14	26
"AT2G26920"	817233	11	11	12	11	15	20
"AT2G26930"	817234	18	12	16	6	11	12
"AT2G26940"	817235	1	0	0	0	0	0
"AT2G26950"	817236	0	0	0	0	0	0
"AT2G26960"	817237	0	0	0	0	0	0
"AT2G08190"	NA	0	0	0	0	0	0
"AT2G26970"	817238	6	4	5	4	4	6
"AT2G26970"	817238	6	4	5	4	4	6
"AT2G26975"	817239	20	12	6	18	25	29
"AT2G26980"	817240	32	24	32	14	7	15
"AT2G26980"	817240	32	24	32	14	7	15
"AT2G26980"	817240	32	24	32	14	7	15
"AT2G26980"	817240	32	24	32	14	7	15
"AT2G26980"	817240	32	24	32	14	7	15
"AT2G26990"	817241	13	11	20	22	16	23
"AT2G27000"	817242	0	0	0	0	0	0
"AT2G27010"	817243	0	0	0	0	0	0
"AT2G27020"	817244	66	46	71	57	61	88
"AT2G27020"	817244	66	46	71	57	61	88
"AT2G27030"	818710	54	38	53	53	52	67
"AT2G27030"	824847	54	38	53	53	52	67
"AT2G27030"	817245	54	38	53	53	52	67
"AT2G27030"	818710	54	38	53	53	52	67
"AT2G27030"	824847	54	38	53	53	52	67
"AT2G27030"	817245	54	38	53	53	52	67
"AT2G27035"	2745563	0	0	0	0	1	0
"AT2G27040"	817246	19	23	19	24	18	16
"AT2G27040"	817246	19	23	19	24	18	16
"AT2G27050"	817247	49	60	67	19	24	20
"AT2G00810"	NA	0	0	0	0	0	0
"AT2G27060"	817248	10	11	10	4	4	2
"AT2G27060"	817248	10	11	10	4	4	2
"AT2G27060"	817248	10	11	10	4	4	2
"AT2G27070"	817249	0	0	0	0	0	0
"AT2G27080"	817250	4	0	4	2	2	0
"AT2G27080"	817250	4	0	4	2	2	0
"AT2G27090"	817251	9	12	12	7	9	13
"AT2G27090"	817251	9	12	12	7	9	13
"AT2G27100"	817252	17	17	24	14	8	17
"AT2G27110"	817253	5	9	12	2	5	3
